year,from_country_id,to_country_id,fixed_effects
2017,DNK,ROU,-.0537214323292506
2022,DNK,ROU,-.0524821968030343
2026,DNK,ROU,
2000,EST,LVA,.0251565975755261
2001,EST,LVA,.0581829415124141
2002,EST,LVA,.0449237396873108
2003,EST,LVA,.0482942009590748
2005,EST,LVA,.0381420012574084
2006,EST,LVA,.0491092861618591
2007,EST,LVA,.0471472161259212
2008,EST,LVA,.0334339469889293
2015,EST,LVA,.0327555596682023
2016,EST,LVA,.0252036775701825
2024,EST,LVA,.0465490177729195
2025,EST,LVA,
2000,FIN,LVA,.0257544287471494
2002,FIN,LVA,.0455215708589337
2005,FIN,LVA,.0387398324290326
2006,FIN,LVA,.0497071173334827
2007,FIN,LVA,.0477450472975453
2008,FIN,LVA,.0340317781605531
2015,FIN,LVA,.0333533908398254
2016,FIN,LVA,.025801508741807
2024,FIN,LVA,.0471468489445432
2025,FIN,LVA,
2000,FRA,LVA,
2001,FRA,LVA,
2002,FRA,LVA,
2003,FRA,LVA,
2005,FRA,LVA,
2006,FRA,LVA,
2007,FRA,LVA,
2008,FRA,LVA,
2015,FRA,LVA,.0526092238262498
2016,FRA,LVA,.0450573417282314
2024,FRA,LVA,.0664026819309671
2025,FRA,LVA,
2000,DEU,LVA,
2001,DEU,LVA,
2002,DEU,LVA,
2003,DEU,LVA,
2005,DEU,LVA,
2006,DEU,LVA,
2007,DEU,LVA,
2008,DEU,LVA,
2015,DEU,LVA,
2016,DEU,LVA,
2024,DEU,LVA,.0125261762227242
2025,DEU,LVA,
2000,ISL,LVA,.0854177100009086
2001,ISL,LVA,.1184440539377964
2003,ISL,LVA,.1085553133844567
2005,ISL,LVA,.0984031136827915
2006,ISL,LVA,.1093703985872409
2007,ISL,LVA,.1074083285513032
2008,ISL,LVA,.0936950594143118
2015,ISL,LVA,.0930166720935839
2016,ISL,LVA,.0854647899955653
2024,ISL,LVA,.1068101301983006
2025,ISL,LVA,
2000,ISL,MKD,
2004,ISL,MKD,
2005,ISL,MKD,
2006,ISL,MKD,
2007,ISL,MKD,
2012,ISL,MKD,
2019,ISL,MKD,
2000,IRL,LVA,.0546288498522947
2001,IRL,LVA,.0876551937891835
2003,IRL,LVA,.0777664532358441
2005,IRL,LVA,.067614253534178
2006,IRL,LVA,.0785815384386273
2007,IRL,LVA,.0766194684026903
2008,IRL,LVA,.0629061992656986
2015,IRL,LVA,.0622278119449713
2016,IRL,LVA,.0546759298469512
2024,IRL,LVA,.0760212700496877
2025,IRL,LVA,
2000,ISR,LVA,.0960549487263133
2001,ISR,LVA,.1290812926632021
2002,ISR,LVA,.1158220908380986
2003,ISR,LVA,.1191925521098626
2005,ISR,LVA,.1090403524081964
2006,ISR,LVA,.1200076373126462
2007,ISR,LVA,.1180455672767088
2008,ISR,LVA,.1043322981397168
2015,ISR,LVA,.1036539108189892
2016,ISR,LVA,.0961020287209701
2024,ISR,LVA,.1174473689237068
2025,ISR,LVA,
2000,LVA,DNK,.015451867910646
2001,LVA,DNK,.0484782118475348
2002,LVA,DNK,.0352190100224304
2005,LVA,DNK,.0284372715925294
2006,LVA,DNK,.0394045564969788
2008,LVA,DNK,.0237292173240503
2009,LVA,DNK,.0293110638139422
2010,LVA,DNK,.0419573299245923
2011,LVA,DNK,.0327491943118054
2012,LVA,DNK,.0045763826832103
2013,LVA,DNK,.0096667729561239
2014,LVA,DNK,.028141714552626
2017,LVA,DNK,.0028766738732202
2018,LVA,DNK,.0154850353801751
2019,LVA,DNK,.0159529067057002
2025,LVA,DNK,
2026,LVA,DNK,
2000,LVA,RUS,.02202713010118
2001,LVA,RUS,.0550534740380687
2002,LVA,RUS,.0417942722129643
2003,LVA,RUS,.0451647334847295
2004,LVA,RUS,.040855759639678
2005,LVA,RUS,.035012533783063
2006,LVA,RUS,.0459798186875131
2007,LVA,RUS,.0440177486515752
2008,LVA,RUS,.0303044795145825
2009,LVA,RUS,.0358863260044765
2010,LVA,RUS,.0485325921151265
2011,LVA,RUS,.0393244565023385
2012,LVA,RUS,.0111516448737434
2013,LVA,RUS,.016242035146657
2014,LVA,RUS,.0347169767431599
2015,LVA,RUS,.0296260921938558
2016,LVA,RUS,.022074210095836
2019,LVA,RUS,.0225281688962342
2021,LVA,RUS,.0195422488198271
2000,LVA,EST,.0145869722841105
2001,LVA,EST,.0476133162209996
2002,LVA,EST,.0343541143958948
2003,LVA,EST,.0377245756676606
2009,LVA,EST,.0284461681874073
2011,LVA,EST,.0318842986852701
2012,LVA,EST,.0037114870566755
2013,LVA,EST,.0088018773295885
2015,LVA,EST,.0221859343767878
2018,LVA,EST,.0146201397536413
2019,LVA,EST,.0150880110791659
2022,LVA,EST,.0032510137729024
2023,LVA,EST,.0224112333129762
2024,LVA,EST,.0359793924815044
2025,LVA,EST,
2000,LVA,DEU,-.1926186604223084
2001,LVA,DEU,-.15959231648542
2002,LVA,DEU,-.1728515183105246
2003,LVA,DEU,-.1694810570387598
2004,LVA,DEU,-.1737900308838093
2005,LVA,DEU,-.179633256740425
2006,LVA,DEU,-.168665971835975
2007,LVA,DEU,-.1706280418719123
2008,LVA,DEU,-.1843413110089047
2009,LVA,DEU,-.1787594645190122
2010,LVA,DEU,-.1661131984083623
2011,LVA,DEU,-.1753213340211491
2012,LVA,DEU,-.2034941456497442
2013,LVA,DEU,-.1984037553768312
2014,LVA,DEU,-.1799288137803281
2015,LVA,DEU,-.1850196983296323
2016,LVA,DEU,-.1925715804276515
2017,LVA,DEU,-.2051938544597342
2018,LVA,DEU,-.1925854929527795
2019,LVA,DEU,-.1921176216272542
2021,LVA,DEU,-.1951035417036612
2022,LVA,DEU,-.2039546189335176
2023,LVA,DEU,-.1847943993934437
2024,LVA,DEU,-.1712262402249154
2025,LVA,DEU,
2026,LVA,DEU,
2000,LVA,IRL,-.0241541078711522
2001,LVA,IRL,.0088722360657361
2003,LVA,IRL,-.001016504487603
2004,LVA,IRL,-.0053254783326538
2006,LVA,IRL,-.000201419284819
2007,LVA,IRL,-.0021634893207561
2010,LVA,IRL,.0023513541427952
2011,LVA,IRL,-.0068567814699926
2012,LVA,IRL,-.0350295930985875
2013,LVA,IRL,-.0299392028256747
2018,LVA,IRL,-.0241209404016234
2024,LVA,IRL,-.0027616876737591
2000,LVA,SWE,.0917449645917756
2001,LVA,SWE,.1247713085286648
2002,LVA,SWE,.1115121067035603
2003,LVA,SWE,.1148825679753253
2004,LVA,SWE,.1105735941302745
2005,LVA,SWE,.1047303682736597
2006,LVA,SWE,.1156976531781094
2007,LVA,SWE,.1137355831421721
2008,LVA,SWE,.1000223140051801
2009,LVA,SWE,.1056041604950727
2011,LVA,SWE,.1090422909929351
2012,LVA,SWE,.0808694793643399
2013,LVA,SWE,.0859598696372529
2014,LVA,SWE,.1044348112337563
2015,LVA,SWE,.0993439266844526
2016,LVA,SWE,.0917920445864328
2017,LVA,SWE,.0791697705543497
2018,LVA,SWE,.0917781320613052
2019,LVA,SWE,.0922460033868305
2021,LVA,SWE,.0892600833104228
2022,LVA,SWE,.0804090060805672
2023,LVA,SWE,.0995692256206405
2024,LVA,SWE,.1131373847891696
2025,LVA,SWE,
2026,LVA,SWE,
2000,LVA,MLT,.032204061755657
2001,LVA,MLT,.0652304056925461
2002,LVA,MLT,.0519712038674411
2003,LVA,MLT,.055341665139206
2004,LVA,MLT,.0510326912941556
2005,LVA,MLT,.04518946543754
2006,LVA,MLT,.0561567503419897
2009,LVA,MLT,.0460632576589528
2012,LVA,MLT,.0213285765282216
2013,LVA,MLT,.0264189668011344
2014,LVA,MLT,.0448939083976367
2016,LVA,MLT,.0322511417503136
2019,LVA,MLT,.0327051005507115
2021,LVA,MLT,.0297191804743042
2025,LVA,MLT,
2026,LVA,MLT,
2000,LVA,HRV,.0051529593702176
2001,LVA,HRV,.0381793033071065
2002,LVA,HRV,.0249201014820015
2003,LVA,HRV,.0282905627537668
2004,LVA,HRV,.0239815889087166
2005,LVA,HRV,.0181383630521007
2006,LVA,HRV,.0291056479565513
2008,LVA,HRV,.013430308783622
2009,LVA,HRV,.0190121552735142
2016,LVA,HRV,.0052000393648748
2017,LVA,HRV,-.007422234667208
2023,LVA,HRV,.0129772203990827
2024,LVA,HRV,.0265453795676105
2026,LVA,HRV,
2000,LVA,TUR,.0230216641053252
2001,LVA,TUR,.0560480080422145
2002,LVA,TUR,.0427888062171097
2003,LVA,TUR,.0461592674888746
2004,LVA,TUR,.0418502936438238
2005,LVA,TUR,.0360070677872082
2006,LVA,TUR,.0469743526916586
2007,LVA,TUR,.0450122826557212
2008,LVA,TUR,.0312990135187296
2009,LVA,TUR,.0368808600086219
2010,LVA,TUR,.0495271261192716
2012,LVA,TUR,.0121461788778897
2000,LVA,NOR,.0056430460490758
2001,LVA,NOR,.0386693899859656
2003,LVA,NOR,.0287806494326254
2004,LVA,NOR,.0244716755875749
2005,LVA,NOR,.0186284497309601
2006,LVA,NOR,.0295957346354091
2008,LVA,NOR,.0139203954624804
2009,LVA,NOR,.0195022419523718
2010,LVA,NOR,.032148508063024
2012,LVA,NOR,-.0052324391783597
2013,LVA,NOR,-.0001420489054467
2014,LVA,NOR,.0183328926910565
2015,LVA,NOR,.0132420081417531
2017,LVA,NOR,-.0069321479883499
2018,LVA,NOR,.0056762135186052
2019,LVA,NOR,.0061440848441311
2021,LVA,NOR,.0031581647677229
2022,LVA,NOR,-.0056929124621333
2023,LVA,NOR,.0134673070779407
2024,LVA,NOR,.0270354662464691
2025,LVA,NOR,
2026,LVA,NOR,
2000,LVA,ISL,.073777998916091
2001,LVA,ISL,.1068043428529806
2003,LVA,ISL,.0969156022996405
2004,LVA,ISL,.0926066284545898
2008,LVA,ISL,.0820553483294952
2009,LVA,ISL,.0876371948193876
2010,LVA,ISL,.1002834609300386
2011,LVA,ISL,.0910753253172507
2012,LVA,ISL,.0629025136886561
2013,LVA,ISL,.0679929039615684
2014,LVA,ISL,.0864678455580715
2019,LVA,ISL,.0742790377111461
2021,LVA,ISL,.0712931176347383
2022,LVA,ISL,.0624420404048826
2025,LVA,ISL,
2000,LVA,NLD,-.0419726446494687
2001,LVA,NLD,-.0089463007125798
2003,LVA,NLD,-.0188350412659196
2004,LVA,NLD,-.0231440151109704
2013,LVA,NLD,-.0477577396039916
2014,LVA,NLD,-.0292827980074898
2016,LVA,NLD,-.0419255646548115
2017,LVA,NLD,-.0545478386868948
2018,LVA,NLD,-.04193947717994
2019,LVA,NLD,-.0414716058544141
2021,LVA,NLD,-.0444575259308214
2022,LVA,NLD,-.0533086031606786
2025,LVA,NLD,
2000,LVA,AUT,-.0449741711038608
2002,LVA,AUT,-.0252070289920773
2003,LVA,AUT,-.0218365677203125
2004,LVA,AUT,-.0261455415653631
2011,LVA,AUT,-.0276768447027021
2014,LVA,AUT,-.0322843244618807
2015,LVA,AUT,-.0373752090111853
2016,LVA,AUT,-.0449270911092038
2017,LVA,AUT,-.0575493651412874
2018,LVA,AUT,-.0449410036343326
2023,LVA,AUT,-.0371499100749971
2024,LVA,AUT,-.0235817509064683
2025,LVA,AUT,
2026,LVA,AUT,
2000,LVA,MKD,
2002,LVA,MKD,
2004,LVA,MKD,
2005,LVA,MKD,
2006,LVA,MKD,
2007,LVA,MKD,
2012,LVA,MKD,
2019,LVA,MKD,
2000,LVA,GBR,-.1488860962991604
2001,LVA,GBR,-.1158597523622716
2002,LVA,GBR,-.1291189541873765
2003,LVA,GBR,-.1257484929156114
2004,LVA,GBR,-.1300574667606622
2005,LVA,GBR,-.1359006926172772
2006,LVA,GBR,-.1249334077128269
2007,LVA,GBR,-.1268954777487646
2008,LVA,GBR,-.1406087468857568
2009,LVA,GBR,-.1350269003958646
2010,LVA,GBR,-.1223806342852142
2011,LVA,GBR,-.1315887698980021
2012,LVA,GBR,-.1597615815265962
2013,LVA,GBR,-.1546711912536835
2014,LVA,GBR,-.1361962496571809
2015,LVA,GBR,-.1412871342064849
2016,LVA,GBR,-.1488390163045031
2017,LVA,GBR,-.1614612903365863
2018,LVA,GBR,-.1488529288296319
2019,LVA,GBR,-.1483850575041067
2021,LVA,GBR,-.151370977580513
2022,LVA,GBR,-.1602220548103692
2023,LVA,GBR,-.1410618352702958
2024,LVA,GBR,-.1274936761017669
2025,LVA,GBR,
2026,LVA,GBR,
2000,LVA,ROU,-.0366746158017788
2002,LVA,ROU,-.0169074736899961
2003,LVA,ROU,-.0135370124182305
2004,LVA,ROU,-.0178459862632804
2005,LVA,ROU,-.0236892121198959
2006,LVA,ROU,-.0127219272154462
2007,LVA,ROU,-.0146839972513835
2008,LVA,ROU,-.0283972663883757
2009,LVA,ROU,-.0228154198984836
2010,LVA,ROU,-.0101691537878323
2011,LVA,ROU,-.0193772894006204
2012,LVA,ROU,-.0475501010292147
2013,LVA,ROU,-.0424597107563019
2014,LVA,ROU,-.0239847691597993
2015,LVA,ROU,-.0290756537091031
2017,LVA,ROU,-.0492498098392056
2022,LVA,ROU,-.0480105743129885
2026,LVA,ROU,
2000,LVA,ESP,-.1180865267003579
2001,LVA,ESP,-.0850601827634697
2002,LVA,ESP,-.0983193845885738
2003,LVA,ESP,-.094948923316809
2004,LVA,ESP,-.0992578971618592
2005,LVA,ESP,-.1051011230184745
2006,LVA,ESP,-.0941338381140251
2007,LVA,ESP,-.096095908149962
2008,LVA,ESP,-.1098091772869544
2009,LVA,ESP,-.1042273307970623
2010,LVA,ESP,-.0915810646864119
2011,LVA,ESP,-.1007892002991992
2012,LVA,ESP,-.1289620119277937
2013,LVA,ESP,-.1238716216548812
2014,LVA,ESP,-.1053966800583782
2015,LVA,ESP,-.1104875646076819
2016,LVA,ESP,-.118039446705701
2017,LVA,ESP,-.1306617207377843
2018,LVA,ESP,-.1180533592308292
2019,LVA,ESP,-.1175854879053041
2021,LVA,ESP,-.1205714079817106
2022,LVA,ESP,-.1294224852115675
2023,LVA,ESP,-.1102622656714938
2024,LVA,ESP,-.0966941065029641
2025,LVA,ESP,
2000,LVA,FIN,-.0608500074461077
2002,LVA,FIN,-.0410828653343236
2006,LVA,FIN,-.0368973188597743
2007,LVA,FIN,-.0388593888957117
2008,LVA,FIN,-.0525726580327038
2009,LVA,FIN,-.0469908115428117
2011,LVA,FIN,-.0435526810449487
2013,LVA,FIN,-.0666351024006306
2014,LVA,FIN,-.0481601608041274
2018,LVA,FIN,-.0608168399765794
2021,LVA,FIN,-.0633348887274598
2022,LVA,FIN,-.072185965957317
2023,LVA,FIN,-.0530257464172427
2024,LVA,FIN,-.0394575872487144
2025,LVA,FIN,
2026,LVA,FIN,
2000,LVA,CHE,-.0444698961455283
2002,LVA,CHE,-.0247027540337441
2005,LVA,CHE,-.0314844924636452
2006,LVA,CHE,-.0205172075591949
2011,LVA,CHE,-.0271725697443695
2014,LVA,CHE,-.0317800495035482
2019,LVA,CHE,-.0439688573504741
2021,LVA,CHE,-.0469547774268811
2022,LVA,CHE,-.0558058546567377
2023,LVA,CHE,-.0366456351166636
2024,LVA,CHE,-.0230774759481344
2025,LVA,CHE,
2000,LVA,CYP,.020871544676736
2002,LVA,CYP,.0406386867885211
2003,LVA,CYP,.0440091480602854
2004,LVA,CYP,.0397001742152349
2005,LVA,CYP,.0338569483586198
2010,LVA,CYP,.0473770066906834
2012,LVA,CYP,.0099960594493014
2015,LVA,CYP,.0284705067694126
2016,LVA,CYP,.0209186246713929
2017,LVA,CYP,.0082963506393099
2018,LVA,CYP,.0209047121462653
2019,LVA,CYP,.0213725834717909
2021,LVA,CYP,.0183866633953836
2023,LVA,CYP,.028695805705601
2024,LVA,CYP,.0422639648741295
2026,LVA,CYP,
2000,LVA,ISR,.0316436324230606
2001,LVA,ISR,.0646699763599499
2002,LVA,ISR,.0514107745348452
2003,LVA,ISR,.0547812358066106
2005,LVA,ISR,.0446290361049448
2006,LVA,ISR,.0555963210093941
2008,LVA,ISR,.0399209818364647
2009,LVA,ISR,.0455028283263573
2010,LVA,ISR,.0581490944370074
2015,LVA,ISR,.0392425945157376
2016,LVA,ISR,.0316907124177179
2017,LVA,ISR,.0190684383856348
2018,LVA,ISR,.0316767998925904
2019,LVA,ISR,.0321446712181157
2021,LVA,ISR,.0291587511417081
2023,LVA,ISR,.039467893451925
2024,LVA,ISR,.0530360526204542
2025,LVA,ISR,
2026,LVA,ISR,
2000,LVA,FRA,-.1237835267394869
2001,LVA,FRA,-.0907571828025993
2002,LVA,FRA,-.1040163846277033
2003,LVA,FRA,-.1006459233559384
2004,LVA,FRA,-.1049548972009884
2005,LVA,FRA,-.110798123057604
2006,LVA,FRA,-.0998308381531543
2007,LVA,FRA,-.1017929081890915
2008,LVA,FRA,-.1155061773260829
2009,LVA,FRA,-.1099243308361916
2010,LVA,FRA,-.0972780647255407
2011,LVA,FRA,-.1064862003383282
2012,LVA,FRA,-.1346590119669229
2013,LVA,FRA,-.1295686216940094
2014,LVA,FRA,-.1110936800975073
2015,LVA,FRA,-.116184564646811
2016,LVA,FRA,-.1237364467448301
2017,LVA,FRA,-.1363587207769134
2018,LVA,FRA,-.1237503592699583
2019,LVA,FRA,-.1232824879444326
2021,LVA,FRA,-.1262684080208402
2022,LVA,FRA,-.1351194852506965
2023,LVA,FRA,-.1159592657106226
2024,LVA,FRA,-.1023911065420938
2025,LVA,FRA,
2026,LVA,FRA,
2000,LVA,BEL,-.0443174219985744
2002,LVA,BEL,-.0245502798867906
2003,LVA,BEL,-.0211798186150246
2004,LVA,BEL,-.025488792460076
2010,LVA,BEL,-.0178119599846277
2013,LVA,BEL,-.0501025169530971
2015,LVA,BEL,-.0367184599058982
2016,LVA,BEL,-.0442703420039169
2017,LVA,BEL,-.0568926160360008
2021,LVA,BEL,-.0468023032799265
2022,LVA,BEL,-.0556533805097837
2023,LVA,BEL,-.03649316096971
2026,LVA,BEL,
2000,MLT,LVA,.0486318036570388
2001,MLT,LVA,.0816581475939274
2002,MLT,LVA,.0683989457688232
2003,MLT,LVA,.0717694070405883
2005,MLT,LVA,.0616172073389223
2006,MLT,LVA,.0725844922433725
2007,MLT,LVA,.0706224222074354
2008,MLT,LVA,.0569091530704423
2015,MLT,LVA,.0562307657497149
2016,MLT,LVA,.0486788836516966
2024,MLT,LVA,.0700242238544322
2025,MLT,LVA,
2000,NLD,LVA,
2001,NLD,LVA,
2003,NLD,LVA,
2005,NLD,LVA,
2006,NLD,LVA,
2007,NLD,LVA,
2008,NLD,LVA,.0090512464202716
2015,NLD,LVA,.0083728590995439
2016,NLD,LVA,.0008209770015249
2024,NLD,LVA,.022166317204261
2025,NLD,LVA,
2000,MKD,DNK,
2002,MKD,DNK,
2005,MKD,DNK,
2006,MKD,DNK,
2008,MKD,DNK,
2009,MKD,DNK,
2010,MKD,DNK,
2011,MKD,DNK,
2012,MKD,DNK,
2013,MKD,DNK,
2014,MKD,DNK,
2017,MKD,DNK,
2018,MKD,DNK,
2019,MKD,DNK,
2000,MKD,RUS,
2002,MKD,RUS,
2004,MKD,RUS,
2005,MKD,RUS,
2006,MKD,RUS,
2007,MKD,RUS,
2008,MKD,RUS,
2009,MKD,RUS,
2010,MKD,RUS,
2011,MKD,RUS,
2012,MKD,RUS,
2013,MKD,RUS,
2014,MKD,RUS,
2015,MKD,RUS,
2016,MKD,RUS,
2019,MKD,RUS,
2021,MKD,RUS,
2000,MKD,LVA,
2002,MKD,LVA,
2005,MKD,LVA,
2006,MKD,LVA,
2007,MKD,LVA,
2008,MKD,LVA,
2015,MKD,LVA,
2016,MKD,LVA,
2000,MKD,ISL,
2004,MKD,ISL,
2008,MKD,ISL,
2009,MKD,ISL,
2010,MKD,ISL,
2011,MKD,ISL,
2012,MKD,ISL,
2013,MKD,ISL,
2014,MKD,ISL,
2019,MKD,ISL,
2021,MKD,ISL,
2022,MKD,ISL,
2000,MKD,AUT,
2002,MKD,AUT,
2004,MKD,AUT,
2011,MKD,AUT,
2014,MKD,AUT,
2015,MKD,AUT,
2016,MKD,AUT,
2017,MKD,AUT,
2018,MKD,AUT,
2000,NOR,LVA,.0307889741789285
2001,NOR,LVA,.0638153181158175
2003,NOR,LVA,.0539265775624781
2005,NOR,LVA,.0437743778608113
2006,NOR,LVA,.0547416627652615
2007,NOR,LVA,.0527795927293247
2008,NOR,LVA,.0390663235923325
2015,NOR,LVA,.038387936271605
2016,NOR,LVA,.0308360541735864
2024,NOR,LVA,.0521813943763221
2025,NOR,LVA,
2000,ROU,DNK,.0302583321925528
2002,ROU,DNK,.0500254743043373
2005,ROU,DNK,.043243735874437
2006,ROU,DNK,.0542110207788865
2008,ROU,DNK,.0385356816059569
2009,ROU,DNK,.0441175280958491
2010,ROU,DNK,.0567637942065
2011,ROU,DNK,.0475556585937123
2012,ROU,DNK,.0193828469651174
2013,ROU,DNK,.0244732372380303
2014,ROU,DNK,.0429481788345334
2017,ROU,DNK,.0176831381551267
2018,ROU,DNK,.0302914996620824
2019,ROU,DNK,.0307593709876076
2026,ROU,DNK,
2000,ROU,LVA,
2002,ROU,LVA,
2003,ROU,LVA,
2005,ROU,LVA,
2006,ROU,LVA,
2007,ROU,LVA,
2008,ROU,LVA,.050178453567168
2015,ROU,LVA,.0495000662464409
2000,RUS,LVA,.0082339118856984
2001,RUS,LVA,.0412602558225871
2002,RUS,LVA,.0280010539974822
2003,RUS,LVA,.0313715152692476
2005,RUS,LVA,.0212193155675812
2006,RUS,LVA,.0321866004720314
2007,RUS,LVA,.0302245304360941
2008,RUS,LVA,.0165112612991024
2015,RUS,LVA,.0158328739783743
2016,RUS,LVA,.0082809918803556
2000,RUS,MKD,
2002,RUS,MKD,
2004,RUS,MKD,
2005,RUS,MKD,
2006,RUS,MKD,
2007,RUS,MKD,
2012,RUS,MKD,
2019,RUS,MKD,
2000,ESP,LVA,
2001,ESP,LVA,
2002,ESP,LVA,
2003,ESP,LVA,
2005,ESP,LVA,
2006,ESP,LVA,
2007,ESP,LVA,
2008,ESP,LVA,
2015,ESP,LVA,
2016,ESP,LVA,
2024,ESP,LVA,
2025,ESP,LVA,
2000,SWE,LVA,.0193475385401604
2001,SWE,LVA,.0523738824770476
2002,SWE,LVA,.0391146806519428
2003,SWE,LVA,.0424851419237082
2005,SWE,LVA,.0323329422220424
2006,SWE,LVA,.0433002271264922
2007,SWE,LVA,.0413381570905547
2008,SWE,LVA,.0276248879535629
2015,SWE,LVA,.0269465006328352
2016,SWE,LVA,.0193946185348162
2024,SWE,LVA,.0407399587375523
2025,SWE,LVA,
2000,CHE,LVA,
2002,CHE,LVA,
2005,CHE,LVA,
2006,CHE,LVA,
2007,CHE,LVA,
2008,CHE,LVA,
2015,CHE,LVA,.0125096483260521
2016,CHE,LVA,.0049577662280337
2024,CHE,LVA,.026303106430769
2025,CHE,LVA,
2000,TUR,LVA,
2001,TUR,LVA,
2002,TUR,LVA,
2003,TUR,LVA,
2005,TUR,LVA,
2006,TUR,LVA,
2007,TUR,LVA,
2008,TUR,LVA,
2000,GBR,LVA,
2001,GBR,LVA,
2002,GBR,LVA,
2003,GBR,LVA,
2005,GBR,LVA,
2006,GBR,LVA,
2007,GBR,LVA,
2008,GBR,LVA,
2015,GBR,LVA,.0394428583291723
2016,GBR,LVA,.0318909762311533
2024,GBR,LVA,.05323631643389
2025,GBR,LVA,
2001,BIH,LVA,
2002,BIH,LVA,
2003,BIH,LVA,
2005,BIH,LVA,
2006,BIH,LVA,
2007,BIH,LVA,
2008,BIH,LVA,
2016,BIH,LVA,
2001,GRC,LVA,.0936819105418295
2002,GRC,LVA,.0804227087167261
2003,GRC,LVA,.0837931699884897
2005,GRC,LVA,.073640970286824
2006,GRC,LVA,.0846082551912741
2007,GRC,LVA,.0826461851553358
2008,GRC,LVA,.0689329160183448
2015,GRC,LVA,.0682545286976172
2016,GRC,LVA,.0607026465995976
2024,GRC,LVA,.0820479868023337
2025,GRC,LVA,
2001,LVA,GRC,.0558112721717557
2002,LVA,GRC,.0425520703466517
2003,LVA,GRC,.0459225316184164
2004,LVA,GRC,.0416135577733662
2005,LVA,GRC,.0357703319167506
2006,LVA,GRC,.0467376168212004
2007,LVA,GRC,.0447755467852627
2008,LVA,GRC,.0310622776482714
2009,LVA,GRC,.0366441241381636
2010,LVA,GRC,.0492903902488143
2011,LVA,GRC,.0400822546360266
2012,LVA,GRC,.0119094430074322
2013,LVA,GRC,.0169998332803442
2014,LVA,GRC,.0354747748768467
2015,LVA,GRC,.0303838903275437
2017,LVA,GRC,.0102097341974411
2019,LVA,GRC,.0232859670299214
2021,LVA,GRC,.0203000469535149
2022,LVA,GRC,.0114489697236573
2024,LVA,GRC,.0441773484322605
2025,LVA,GRC,
2026,LVA,GRC,
2001,LVA,SVN,-.086896234157311
2002,LVA,SVN,-.1001554359824153
2003,LVA,SVN,-.0967849747106506
2007,LVA,SVN,-.0979319595438039
2011,LVA,SVN,-.1026252516930405
2014,LVA,SVN,-.10723273145222
2015,LVA,SVN,-.1123236160015233
2018,LVA,SVN,-.1198894106246707
2019,LVA,SVN,-.1194215392991458
2023,LVA,SVN,-.1120983170653348
2024,LVA,SVN,-.0985301578968061
2001,LVA,LTU,-.0359219309218315
2002,LVA,LTU,-.0491811327469371
2006,LVA,LTU,-.0449955862723884
2007,LVA,LTU,-.046957656308326
2009,LVA,LTU,-.0550890789554249
2011,LVA,LTU,-.051650948457562
2012,LVA,LTU,-.0798237600861562
2013,LVA,LTU,-.0747333698132436
2015,LVA,LTU,-.0613493127660444
2016,LVA,LTU,-.0689011948640636
2018,LVA,LTU,-.0689151073891919
2021,LVA,LTU,-.0714331561400727
2022,LVA,LTU,-.0802842333699292
2023,LVA,LTU,-.0611240138298556
2024,LVA,LTU,-.0475558546613282
2025,LVA,LTU,
2026,LVA,LTU,
2001,LVA,BIH,.0554694169300039
2002,LVA,BIH,.0422102151048985
2003,LVA,BIH,.0455806763766645
2004,LVA,BIH,.0412717025316134
2005,LVA,BIH,.0354284766749981
2006,LVA,BIH,.0463957615794481
2007,LVA,BIH,.0444336915435106
2008,LVA,BIH,.0307204224065187
2009,LVA,BIH,
2010,LVA,BIH,.0489485350070616
2011,LVA,BIH,.0397403993942741
2012,LVA,BIH,.0115675877656803
2001,LVA,PRT,.0271793535223186
2003,LVA,PRT,.0172906129689789
2008,LVA,PRT,.0024303589988336
2009,LVA,PRT,.0080122054887259
2010,LVA,PRT,.020658471599377
2017,LVA,PRT,-.0184221844519968
2018,LVA,PRT,-.0058138229450412
2021,LVA,PRT,-.0083318716959233
2022,LVA,PRT,-.0171829489257805
2023,LVA,PRT,.0019772706142943
2024,LVA,PRT,.0155454297828229
2025,LVA,PRT,
2001,LVA,POL,-.1189518652225478
2003,LVA,POL,-.1288406057758874
2004,LVA,POL,-.1331495796209375
2008,LVA,POL,-.1437008597460324
2014,LVA,POL,-.1392883625174557
2015,LVA,POL,-.1443792470667598
2016,LVA,POL,-.1519311291647792
2017,LVA,POL,-.1645534031968627
2022,LVA,POL,-.1633141676706455
2023,LVA,POL,-.1441539481305719
2025,LVA,POL,
2026,LVA,POL,
2001,LTU,LVA,.0520099906535935
2002,LTU,LVA,.0387507888284919
2005,LTU,LVA,.0319690503985898
2006,LTU,LVA,.0429363353030384
2007,LTU,LVA,.040974265267101
2008,LTU,LVA,.0272609961301096
2015,LTU,LVA,.0265826088093828
2016,LTU,LVA,.0190307267113628
2024,LTU,LVA,.040376066914099
2025,LTU,LVA,
2001,POL,LVA,.0428968608274046
2003,POL,LVA,.033008120274065
2005,POL,LVA,.022855920572399
2006,POL,LVA,.0338232054768491
2007,POL,LVA,.0318611354409112
2008,POL,LVA,.0181478663039198
2015,POL,LVA,.0174694789831934
2016,POL,LVA,.0099175968851733
2024,POL,LVA,.0312629370879094
2025,POL,LVA,
2001,PRT,LVA,.1151058667541961
2003,PRT,LVA,.1052171262008565
2005,PRT,LVA,.095064926499191
